index,Hotel Name,Date,Day,Hotel Score,Hotel Score Round,Price
5249,The Okura Heritage Tokyo,2023-06-30,금,9.0,9,211683
5250,Nano North Shinjuku Apartment,2023-06-30,금,6.4,6,165959
5251,Hotel Koryukaku,2023-06-30,금,5.8,6,165959
5252,Keio Presso Inn Gotanda,2023-06-30,금,8.0,8,249039
5253,호텔 뉴 쇼헤이(Hotel New Shohei),2023-06-30,금,8.0,8,512814
5254,신주쿠 어반 호텔(Shinjuku Urban Hotel),2023-06-30,금,7.7,8,244058
5255,신주쿠 이스트 호텔 (Shinjuku East Hotel),2023-06-30,금,7.0,7,993883
5256,안다즈 도쿄 - 컨셉 바이 하얏트 (Andaz Tokyo - A Concept by Hyatt),2023-06-30,금,9.1,9,244058
5257,The Royal Park Hotel Iconic Tokyo Shiodome,2023-06-30,금,8.7,9,275858
5258,The Gate Hotel Tokyo by Hulic,2023-06-30,금,8.8,9,379305
5259,호텔 무스 긴자 메이테츠 (Hotel Musse Ginza Meitetsu),2023-06-30,금,8.5,8,270341
5260,The Royal Park Canvas Ginza Corridor,2023-06-30,금,8.6,9,259077
5261,파크 호텔 도쿄(Park Hotel Tokyo),2023-06-30,금,8.6,9,563210
5262,remm plus Ginza,2023-06-30,금,8.6,9,153255
5263,the b ginza,2023-06-30,금,8.6,9,150189
5264,Mitsui Garden Hotel Shiodome Italia-gai - Tokyo,2023-06-30,금,8.3,8,259077
5265,Sotetsu Fresa Inn Shimbashi-Karasumoriguchi,2023-06-30,금,8.0,8,270341
5266,칸데오 호텔 도쿄 신바시(Candeo Hotels Tokyo Shimbashi),2023-06-30,금,8.2,8,371719
5267,Mitsui Garden Hotel Ginza Premier,2023-06-30,금,8.6,9,288702
5268,호텔 마이스테이 프리미어 하마마쓰초(Hotel Mystays Premier Hamamatsucho),2023-06-30,금,8.1,8,385236
5269,Bay Hotel Tokyo Hamamatsucho,2023-06-30,금,8.1,8,264364
5270,더 페닌슐라 도쿄(The Peninsula Tokyo),2023-06-30,금,9.1,9,371719
5271,Section L Hamamatsucho,2023-06-30,금,8.9,9,598467
5272,소테츠 프레사 인 긴자 - 나나초메(Sotetsu Fresa Inn Ginza-Nanachome),2023-06-30,금,8.2,8,598467
5273,소테츠 프레사 인 심바시 히비야구치(Sotetsu Fresa Inn Shimbashi Hibiyaguchi),2023-06-30,금,7.9,8,302069
5274,SOTETSU GRAND FRESA TAKADANOBABA(Sotetsu Grand Fresa Takadanobaba),2023-06-30,금,8.8,9,535050
5275,Henn na Hotel Tokyo Hamamatsucho,2023-06-30,금,7.8,8,191568
5276,Super Hotel Tokyo Hamamatsucho,2023-06-30,금,8.6,9,598467
5277,더 스트링스 바이 인터컨티넨탈  도쿄(The Strings by InterContinental  Tokyo  an IHG Hotel),2023-06-30,금,8.6,9,1069161
5278,임페리얼 호텔 도쿄 (Imperial Hotel Tokyo),2023-06-30,금,9.1,9,598467
5279,다이와 로이넷 호텔 도쿄 오사키(Daiwa Roynet Hotel Tokyo Osaki),2023-06-30,금,8.0,8,302069
5280,하얏트 센트릭 긴자 도쿄(Hyatt Centric Ginza Tokyo),2023-06-30,금,8.9,9,431795
5281,APA Hotel Shinagawa Togoshi Ekimae,2023-06-30,금,7.8,8,385236
5282,mesm Tokyo  Autograph Collection,2023-06-30,금,8.8,9,621639
5283,karaksa hotel premier Tokyo Ginza,2023-06-30,금,9.1,9,431795
5284,베이사이드 호텔 아주르 타케시바(Bayside Hotel Azur Takeshiba),2023-06-30,금,7.7,8,545969
5285,콘래드 도쿄(Conrad Tokyo),2023-06-30,금,8.9,9,1069161
5286,호텔 더 셀레스틴 긴자(Hotel The Celestine Ginza),2023-06-30,금,8.9,9,958141
5287,도쿄 매리어트 호텔(Tokyo Marriott Hotel),2023-06-30,금,8.3,8,1090981
5288,APA 호텔 심바시 오나리몬(APA Hotel Shimbashi Onarimon),2023-06-30,금,7.0,7,294594
5289,뉴 오타니 인 도쿄(New Otani Inn Tokyo),2023-06-30,금,7.3,7,535050
5290,호텔 빌라 퐁텐 도쿄-하마마츠초(Hotel Villa Fontaine Tokyo-Hamamatsucho),2023-06-30,금,7.5,8,574704
5291,GINZA HOTEL by GRANBELL,2023-06-30,금,7.8,8,309766
5292,ホテルリラサーレ東京,2023-06-30,금,8.7,9,440607
5293,Rhodes Kagurazaka,2023-06-30,금,7.8,8,563210
5294,KEIKYU EX INN Shinagawa Shimbamba Station North,2023-06-30,금,7.8,8,958141
5295,unito SHIODOME,2023-06-30,금,7.0,7,436775
5296,SHINJUKU GLOBAL HOTEL,2023-06-30,금,7.6,8,309766
5297,Shinbashi Urban Hotel,2023-06-30,금,8.1,8,316087
5298,Business Hotel Crescent,2023-06-30,금,6.6,7,1029152
5299,플렉스테이 인 시나가와(FLEXSTAY INN Shinagawa),2023-06-30,금,7.4,7,992361
5300,긴자 인터내셔널 호텔(Ginza International Hotel),2023-06-30,금,7.5,8,288702
5301,Hotel Emit Shibuya - Vacation STAY 40892v,2023-06-30,금,7.3,7,549130
5302,Hotel Emit Shibuya - Vacation STAY 40890v,2023-06-30,금,7.4,7,236587
5303,힐튼 도쿄 호텔(Hilton Tokyo Hotel),2023-06-30,금,8.3,8,158750
5304,Hotel GrandBach Tokyo Ginza,2023-06-30,금,8.9,9,296203
5305,KOKO HOTEL Tsukiji Ginza,2023-06-30,금,8.4,8,701139
5306,Quintessa Hotel Tokyo Ginza,2023-06-30,금,8.2,8,231797
5307,Millennium Mitsui Garden Hotel Tokyo - Ginza,2023-06-30,금,8.6,9,598467
5308,미쓰이 가든 호텔 오테마치(Mitsui Garden Hotel Otemachi - Tokyo),2023-06-30,금,8.4,8,234671
5309,karaksa hotel TOKYO STATION,2023-06-30,금,8.6,9,227162
5310,Mitsui Garden Hotel Ginza-gochome,2023-06-30,금,8.6,9,218380
5311,호텔 인터게이트 도쿄 교바시(Hotel Intergate Tokyo Kyobashi),2023-06-30,금,8.5,8,239460
5312,the square hotel GINZA,2023-06-30,금,8.4,8,598467
5313,Agora Tokyo Ginza,2023-06-30,금,8.7,9,266376
5314,소테츠 프레사 인 오차노미즈 짐보초(Sotetsu Fresa Inn Ochanomizu Jimbocho),2023-06-30,금,8.1,8,227162
5315,소테츠 프레사 인 긴자 산초메(Sotetsu Fresa Inn Ginza Sanchome),2023-06-30,금,8.2,8,353060
5316,호텔 몬토레 긴자(Hotel Monterey Ginza),2023-06-30,금,8.2,8,183982
5317,소테츠 프레사 인 도쿄 교바시(Sotetsu Fresa Inn Tokyo-Kyobashi),2023-06-30,금,7.8,8,234671
5318,sequence SUIDOBASHI - Tokyo,2023-06-30,금,8.5,8,187737
5319,karaksa hotel colors Tokyo Yaesu,2023-06-30,금,8.8,9,469342
5320,Mitsui Garden Hotel Kyobashi - Tokyo Station,2023-06-30,금,8.4,8,522981
5321,리가 로얄 호텔 도쿄 (Rihga Royal Hotel Tokyo),2023-06-30,금,8.6,9,249939
5322,Mercure Tokyo Ginza,2023-06-30,금,8.4,8,1897473
5323,오크우드 프리미어 도쿄(Oakwood Premier Tokyo),2023-06-30,금,9.0,9,261048
5324,Hotel Vista Tokyo Tsukiji,2023-06-30,금,8.5,8,187737
5325,TSUKI Tokyo,2023-06-30,금,8.9,9,340053
5326,솔라리아 니시테츠 호텔 긴자(Solaria Nishitetsu Hotel Ginza),2023-06-30,금,8.5,8,598467
5327,호텔 아마넥 긴자 이스트(Hotel Amanek Ginza East),2023-06-30,금,8.1,8,206510
5328,호텔 메트로폴리탄 에드몬트 도쿄(Hotel Metropolitan Edmont Tokyo),2023-06-30,금,8.6,9,478920
5329,Via Inn Iidabashi Korakuen,2023-06-30,금,8.5,8,261048
5330,APA 호텔 이다바시 에키마에(APA Hotel Iidabashi Ekimae),2023-06-30,금,7.7,8,290279
5331,Vessel Inn Takadanobaba Ekimae,2023-06-30,금,9.0,9,598467
5332,APA Hotel Ginza Kyobashi Tokyo-Eki Yaesu Minami-guchi,2023-06-30,금,7.3,7,345999
5333,BOOK HOTEL 神保町,2023-06-30,금,8.4,8,439074
5334,호텔 빌라 폰테인 도쿄 구단시타(Hotel Villa Fontaine Tokyo-Kudanshita),2023-06-30,금,7.8,8,561481
5335,호텔 게이한 츠키지 긴자 그란데(Hotel Keihan Tsukiji Ginza Grande),2023-06-30,금,8.7,9,352485
5336,아파 호텔 도쿄 쿠단시타 (APA Hotel Tokyo Kudanshita),2023-06-30,금,7.5,8,345999
5337,APA Hotel Ginza Shintomicho Ekimae - Former APA Hotel Shintomicho Ekimae,2023-06-30,금,7.6,8,210725
5338,호텔 선루트 긴자 (Hotel Sunroute Ginza),2023-06-30,금,8.1,8,430293
5339,APA 아파 호텔 칸다 짐보초 에키히가시(APA Hotel Kanda Jimbocho Ekihigashi),2023-06-30,금,8.0,8,561481
5340,Aloft Tokyo Ginza,2023-06-30,금,8.5,8,230212
5341,APA 호텔 리다바시-에키 미나미(APA Hotel Iidabashi-Eki Minami),2023-06-30,금,7.8,8,210725
5342,Tabist Ginza,2023-06-30,금,7.5,8,290279
5343,Boutique Sauna ARCH,2023-06-30,금,9.3,9,234910
5344,Four Seasons Hotel Tokyo at Otemachi,2023-06-30,금,9.0,9,230212
5345,ELE hotel Ginza East,2023-06-30,금,7.2,7,421281
5346,HOTEL LiVEMAX Tokyo Shintomicho,2023-06-30,금,7.0,7,222837
5347,Keio Presso Inn Tokyo Kudanshita,2023-06-30,금,8.0,8,218380
5348,아파 호텔 핫초보리 신토미초(APA Hotel Hatchobori Shintomicho),2023-06-30,금,7.9,8,183982
5349,애스코트 마루노우치 도쿄(Ascott Marunouchi Tokyo),2023-06-30,금,9.0,9,345436
5350,APA Hotel Ginza-Takaracho Tokyo Yaesu Minami-guchi,2023-06-30,금,7.4,7,206510
5351,팰리스 호텔 도쿄(Palace Hotel Tokyo),2023-06-30,금,9.5,10,345436
5352,HOTEL LiVEMAX Takadanobaba Ekimae,2023-06-30,금,6.9,7,421281
5353,토큐 스테이 츠키지 (Tokyu Stay Tsukiji),2023-06-30,금,8.2,8,537349
5354,Hotel SUI Ginza Kyobashi by ABEST,2023-06-30,금,7.6,8,430293
5355,포시즌 호텔 도쿄 마루노우치(Four Seasons Hotel Tokyo at Marunouchi),2023-06-30,금,8.6,9,598467
5356,Hotel New Takada,2023-06-30,금,6.5,6,249939
5357,도쿄 인(Tokyo Inn),2023-06-30,금,7.3,7,139845
5358,HOTEL LiVEMAX Higashi Ginza,2023-06-30,금,5.9,6,469342
5359,KEIKYU EX INN Higashi-Ginza,2023-06-30,금,7.7,8,512521
5360,Bulgari Hotel Tokyo,2023-06-30,금,6.0,6,515855
5361,Spatium Ginza Pony,2023-06-30,금,8.1,8,505538
5362,No  2 Taniji Building - Vacation STAY 91383v,2023-06-30,금,8.1,8,505538
5363,No  2 Taniji Building - Vacation STAY 92282v,2023-06-30,금,8.5,8,222104
5364,No  2 Taniji Building - Vacation STAY 91347v,2023-06-30,금,7.2,7,217662
5365,Tokyo Inn - Vacation STAY 10227v,2023-06-30,금,8.5,8,217662
5366,Tokyo Inn - Vacation STAY 10241v,2023-06-30,금,7.7,8,205102
5367,Tokyo Inn - Vacation STAY 11127v,2023-06-30,금,10.0,10,205102
5368,Tokyo Inn - Vacation STAY 11113v,2023-06-30,금,9.0,9,454974
5369,Tokyo Inn - Vacation STAY 10247v,2023-06-30,금,6.5,6,609666
5370,Tokyo Inn - Vacation STAY 11125v,2023-06-30,금,8.0,8,597472
5371,HIZ HOTEL - Vacation STAY 08955v,2023-06-30,금,4.0,4,264364
5372,MIMARU TOKYO GINZA EAST,2023-06-30,금,9.1,9,259077
5373,Shangri-La Tokyo,2023-06-30,금,9.0,9,598467
5374,BnA WALL,2023-06-30,금,8.7,9,598467
5375,Hotel JAL City Tokyo Toyosu,2023-06-30,금,8.7,9,276479
5376,소테츠 프레사 인 니혼바시 가야바초(Sotetsu Fresa Inn Nihombashi Kayabacho),2023-06-30,금,8.1,8,2423337
5377,Hearton Hotel Higashi-Shinagawa,2023-06-30,금,8.2,8,203507
5378,LOISIR HOTEL SHINAGAWA SEASIDE,2023-06-30,금,8.3,8,516276
5379,아키하바라 워싱턴 호텔(Akihabara Washington Hotel),2023-06-30,금,8.2,8,278273
5380,Sotetsu Fresa Inn Kanda-Otemachi,2023-06-30,금,8.4,8,278273
5381,소테츠 프레사 인 니혼바시-닌교초(Sotetsu Fresa Inn Nihombashi-Ningyocho),2023-06-30,금,8.2,8,197315
5382,리치몬드 호텔 도쿄 메지로(Richmond Hotel Tokyo Mejiro),2023-06-30,금,8.1,8,2377968
5383,리치몬드 호텔 도쿄 스이도바시(Richmond Hotel Tokyo Suidobashi),2023-06-30,금,8.3,8,249805
5384,KEIKYU EX INN Tokyo Nihombashi,2023-06-30,금,8.5,8,220303
5385,remm Akihabara,2023-06-30,금,8.4,8,244809
5386,도미 인 고라쿠엔(Dormy Inn Korakuen),2023-06-30,금,8.7,9,244809
5387,긴자 크레스톤 (Ginza Creston),2023-06-30,금,8.4,8,215897
5388,그랜드 닛코 도쿄 오다이바(Grand Nikko Tokyo Daiba),2023-06-30,금,8.9,9,265513
5389,JR-East Hotel Mets Akihabara,2023-06-30,금,9.1,9,197066
5390,Hotel Resol Stay Akihabara,2023-06-30,금,8.5,8,260203
5391,토세이 호텔 코콘 칸다(Tosei Hotel Cocone Kanda),2023-06-30,금,8.2,8,197066
5392,APA 호텔 오차노미즈-에키타(APA Hotel Ochanomizu-Ekikita),2023-06-30,금,7.7,8,204978
5393,Hotel Kazusaya,2023-06-30,금,8.7,9,260203
5394,HOTEL SUI KANDA by ABEST,2023-06-30,금,8.0,8,218962
5395,Super Hotel Premier Akihabara,2023-06-30,금,8.6,9,262832
5396,Mitsui Garden Hotel Nihonbashi Premier,2023-06-30,금,8.8,9,243100
5397,GATE STAY Premium Nihonbashi,2023-06-30,금,8.9,9,598467
5398,Hotel K5,2023-06-30,금,9.3,9,598467
5399,Mandarin Oriental  Tokyo,2023-06-30,금,9.1,9,321030
5400,소테츠 프레사 인 도쿄 간다(Sotetsu Fresa Inn Tokyo Kanda),2023-06-30,금,8.2,8,268195
5401,벨켄 호텔 칸다(Belken Hotel Kanda),2023-06-30,금,8.8,9,215897
5402,호텔 메트로폴리탄 도쿄 이케부쿠로(Hotel Metropolitan Tokyo Ikebukuro),2023-06-30,금,8.4,8,225859
5403,Keio Presso Inn Nihonbashi Kayabacho,2023-06-30,금,7.8,8,482545
5404,Wires Hotel Shinagawa Seaside,2023-06-30,금,8.3,8,2377968
5405,La Vista Tokyo Bay,2023-06-30,금,8.4,8,346374
5406,NOHGA HOTEL AKIHABARA TOKYO,2023-06-30,금,9.2,9,248014
5407,호텔 빌라 폰테인 도쿄-핫초보리(Hotel Villa Fontaine Tokyo-hatchobori),2023-06-30,금,8.0,8,238238
5408,도미 인 도쿄 핫초보리 핫 스프링(Dormy Inn Tokyo Hatchobori Hot Spring),2023-06-30,금,8.2,8,203178
5409,호텔 빌라 퐁텐 도쿄-오테마치(Hotel Villa Fontaine Tokyo-Otemachi),2023-06-30,금,7.6,8,2426498
5410,아파 호텔 칸다-에키 히가시(APA Hotel Kanda-Eki Higashi),2023-06-30,금,7.4,7,207660
5411,APA 호텔 핫초보리-에키 미나미(APA Hotel Hatchobori-eki Minami),2023-06-30,금,7.4,7,238238
5412,아파 호텔 간다 에키마에(APA Hotel Kanda Ekimae),2023-06-30,금,7.9,8,207325
5413,Via Inn Prime Nihonbashi Ningyocho,2023-06-30,금,8.8,9,221342
5414,호텔 마이스테이스 오차노미즈 컨퍼런스 센터(HOTEL MYSTAYS Ochanomizu Conference Center),2023-06-30,금,8.1,8,221342
5415,호텔 윙 인터내셔널 고라쿠엔(Hotel Wing International Korakuen),2023-06-30,금,7.4,7,353443
5416,호텔 빌라 퐁텐 도쿄-가야바초(Hotel Villa Fontaine Tokyo-Kayabacho),2023-06-30,금,7.6,8,203178
5417,스마일 호텔 도쿄 니혼바시(Smile Hotel Tokyo Nihonbashi),2023-06-30,금,7.5,8,209139
5418,Keio Presso Inn Otemachi,2023-06-30,금,7.9,8,195246
5419,니시테츠 인 니혼바시(Nishitetsu Inn Nihonbashi),2023-06-30,금,8.1,8,278923
5420,호텔 레솔 이케부쿠로 (Hotel Resol Ikebukuro),2023-06-30,금,8.2,8,598467
5421,호텔 마이스테이스 간다(HOTEL MYSTAYS Kanda),2023-06-30,금,7.9,8,500694
5422,오차노미즈 인(Ochanomizu Inn),2023-06-30,금,7.9,8,213407
5423,JHotelTokyoGEO,2023-06-30,금,8.0,8,510912
5424,Keio Presso Inn Kanda,2023-06-30,금,8.0,8,243053
5425,MIMARU TOKYO HATCHOBORI,2023-06-30,금,8.9,9,249039
5426,아티스트 호텔 - BnA 스튜디오 아키하바라(Artist Hotel - BnA STUDIO Akihabara),2023-06-30,금,8.5,8,500694
5427,도큐 스테이 니혼바시(Tokyu Stay Nihombashi),2023-06-30,금,7.7,8,195246
5428,HOTEL LiVEMAX Nihonbashi Koamicho,2023-06-30,금,6.9,7,598467
5429,Via Inn Akihabara,2023-06-30,금,8.0,8,206894
5430,L stay＆grow晴海,2023-06-30,금,8.2,8,243053
5431,HOTEL LiVEMAX Tokyo Kanda EAST,2023-06-30,금,7.0,7,410914
5432,호텔 도쿄 가든 팰리스 (Hotel Tokyo Garden Palace),2023-06-30,금,7.9,8,402695
5433,神田ステーションホテル,2023-06-30,금,5.7,6,209139
5434,호텔 테토라 이케부쿠로(Hotel Tetora Ikebukuro),2023-06-30,금,5.2,5,402695
5435,Section L Hatchobori,2023-06-30,금,9.2,9,346374
5436,MIMARU Tokyo STATION EAST,2023-06-30,금,8.8,9,273345
5437,Ostay Numabukuro Hotel Apartment,2023-06-30,금,9.2,9,563210
5438,HOTEL LiVEMAX Kayabacho,2023-06-30,금,6.3,6,766273
5439,HOTEL LiVEMAX Tokyo Kanda-Ekimae,2023-06-30,금,6.6,7,273345
5440,펄 호텔 카야바초 (Pearl Hotel Kayabacho),2023-06-30,금,7.7,8,327582
5441,컴포트 호텔 도쿄 히가시 니혼바시(Comfort Hotel Tokyo Higashi Nihombashi),2023-06-30,금,7.9,8,321030
5442,APA Hotel Ueno Ekiminami,2023-06-30,금,8.1,8,598467
5443,컴포트 호텔 도쿄 히가시 칸다(Comfort Hotel Tokyo Higashi Kanda),2023-06-30,금,8.5,8,411872
5444,아파 호텔 게이세이 우에노 에키마에(APA Hotel Keisei Ueno Ekimae),2023-06-30,금,7.9,8,199231
5445,APA Hotel Yamanote Otsuka Eki Tower,2023-06-30,금,8.2,8,598467
5446,APA Hotel Asakusabashi Ekimae,2023-06-30,금,8.3,8,322907
5447,Minn Akihabara,2023-06-30,금,8.6,9,598467
5448,호텔 윙 인터내셔널 이케부쿠로(Hotel Wing International Ikebukuro),2023-06-30,금,8.2,8,322907
5449,APA Hotel Akihabara Ekikita,2023-06-30,금,8.0,8,195246
5450,Sotetsu Grand Fresa Tokyo-Bay Ariake,2023-06-30,금,8.1,8,195246
5451,APA Hotel Akihabara Ekihigashi,2023-06-30,금,8.2,8,179116
5452,N Plus Hotel Akihabara,2023-06-30,금,8.4,8,175534
5453,Villa Fontaine Grand Tokyo Ariake,2023-06-30,금,8.3,8,301720
5454,선샤인 시티 프린스 호텔 이케부쿠로(Sunshine City Prince Hotel Ikebukuro),2023-06-30,금,8.2,8,175534
5455,APA Hotel Nihombashi Bakuroyokoyama Ekimae,2023-06-30,금,8.2,8,153255
5456,Dormy Inn Ikebukuro,2023-06-30,금,8.8,9,191568
5457,APA Hotel Ueno Hirokoji,2023-06-30,금,8.1,8,195246
5458,HOTEL VARKIN ANNEX,2023-06-30,금,8.4,8,187737
5459,APA Hotel Omori Ekimae,2023-06-30,금,8.2,8,195246
5460,Far East Village Hotel Tokyo Ariake,2023-06-30,금,8.2,8,217775
5461,JR-East Hotel Mets Omori,2023-06-30,금,8.7,9,174595
5462,호텔 마이스테이 프리미어 오모리(HOTEL MYSTAYS PREMIER Omori),2023-06-30,금,8.1,8,222219
5463,로얄 파크 호텔(Royal Park Hotel),2023-06-30,금,8.5,8,177411
5464,호텔 마이스테이스 아사쿠사바시(HOTEL MYSTAYS Asakusabashi),2023-06-30,금,8.0,8,178158
5465,Henn na Hotel Tokyo Asakusabashi,2023-06-30,금,8.0,8,199231
5466,Hotel VARKIN,2023-06-30,금,8.0,8,174595
5467,Hotel Crown Hills Ueno Premier,2023-06-30,금,8.1,8,323271
5468,다이와 로이넷 호텔 도쿄 아리아케(Daiwa Roynet Hotel Tokyo Ariake),2023-06-30,금,8.8,9,192618
5469,MONday Apart Premium UENO OKACHIMACHI,2023-06-30,금,8.9,9,181032
5470,GATE STAY NIHONBASHI SUITENGUMAE,2023-06-30,금,8.9,9,177411
5471,슈퍼 호텔 로하스 이케부쿠로-에키 기타구치(Super Hotel Lohas Ikebukuro-Eki Kitaguchi),2023-06-30,금,8.0,8,598467
5472,HOTEL APERTO (Adult Only),2023-06-30,금,8.6,9,586826
5473,아파 호텔 아키하바라-에키마에(APA Hotel Akihabara-Ekimae),2023-06-30,금,7.7,8,150189
5474,호텔 트러스티 도쿄 베이사이드(Hotel Trusty Tokyo Bayside),2023-06-30,금,7.9,8,229039
5475,Super Hotel Premier Ikebukuro Natural Hot Spring,2023-06-30,금,8.8,9,150189
5476,센츄리온 호텔 이케부쿠로 스테이션(Centurion Hotel Ikebukuro Station),2023-06-30,금,7.6,8,177201
5477,cotoha Hotel Okachimachi,2023-06-30,금,7.9,8,369514
5478,센추리온 호텔&스파 우에노 스테이션(Centurion Hotel&Spa Ueno Station),2023-06-30,금,7.6,8,575089
5479,슈퍼 호텔 우에노-오카치마치(Super Hotel Ueno-Okachimachi),2023-06-30,금,8.2,8,456463
5480,The Share Hotels Lyuro Tokyo Kiyosumi,2023-06-30,금,8.7,9,233713
5481,Keisei Richmond Hotel Tokyo Monzennakacho,2023-06-30,금,8.9,9,575089
5482,아파 호텔 히가시 니혼바시 에키마에(APA Hotel Higashi-Nihombashi-Ekimae),2023-06-30,금,7.9,8,316806
5483,APA Hotel Nihombashi Bakurocho Ekimae,2023-06-30,금,8.3,8,192618
5484,Hotel Wing International Select Ikebukuro,2023-06-30,금,8.6,9,219652
5485,센츄리온 호텔 우에노 (Centurion Hotel Ueno),2023-06-30,금,6.8,7,234671
5486,호텔 윙 인터내셔널 셀렉트 우에노 오카치마치(Hotel Wing International Select Ueno Okachimachi),2023-06-30,금,8.1,8,281605
5487,APA 호텔 이케부쿠로 에키 기타구치(APA Hotel Ikebukuro Eki Kitaguchi),2023-06-30,금,7.1,7,598467
5488,NPlus Hotel Higashikanda-akihabara,2023-06-30,금,8.3,8,598467
5489,아파 호텔 닌교쵸-에키 키타(APA Hotel Ningyocho-eki Kita),2023-06-30,금,7.6,8,234671
5490,아파 호텔 고덴마초-에키마에(APA Hotel Kodemmacho-ekimae),2023-06-30,금,7.5,8,219652
5491,Forest Hongo by unito,2023-06-30,금,6.7,7,239460
5492,APA 호텔 니혼바시 하마초-에키 미나미(APA Hotel Nihombashi Hamacho-eki Minami),2023-06-30,금,7.6,8,229039
5493,Designers Hotel Siesta,2023-06-30,금,8.2,8,287352
5494,APA Hotel Ningyocho-eki Higashi,2023-06-30,금,7.7,8,164749
5495,호텔 마이스테이스 히가시 이케부쿠로(HOTEL MYSTAYS Higashi Ikebukuro),2023-06-30,금,8.1,8,161454
5496,Shikinosai Akihabara Hotel,2023-06-30,금,8.6,9,209326
5497,Minn Ueno,2023-06-30,금,8.7,9,209326
5498,Eisei Stay,2023-06-30,금,9.0,9,257468
5499,HOTEL LiVEMAX Tokyo-Otsuka Ekimae,2023-06-30,금,7.3,7,161454
5500,미마루 도쿄 니홈바시 스이텐구마에(MIMARU TOKYO NIHOMBASHI SUITENGUMAE),2023-06-30,금,9.0,9,231721
5501,Restay Frontier (Adult Only),2023-06-30,금,7.7,8,231721
5502,호텔 악사스 니혼바시(Hotel Axas Nihonbashi),2023-06-30,금,8.5,8,164749
5503,HOTEL Q,2023-06-30,금,7.1,7,213598
5504,Le Tour Hotel Akihabara Ekimae 楽途ホテル秋葉原駅前店,2023-06-30,금,4.8,5,236587
5505,japan house sugamo,2023-06-30,금,7.7,8,281605
5506,Hotel COREST (Adult Only),2023-06-30,금,8.7,9,373558
5507,匯金北池袋ビル,2023-06-30,금,7.6,8,161454
5508,수퍼 호텔 JR 이케부쿠로 니시구치 (Super Hotel JR Ikebukuro Nishiguchi),2023-06-30,금,7.9,8,415272
5509,Okachimachi Urban Hotel,2023-06-30,금,8.6,9,406966
5510,후타코타마가와 엑셀 호텔 도큐 (Futakotamagawa Excel Hotel Tokyu),2023-06-30,금,7.9,8,598467
5511,ホテル プレジール秋葉原 昭和通り口,2023-06-30,금,5.6,6,406966
5512,Hotel Gran Villa,2023-06-30,금,7.3,7,185859
5513,無料wi-fi JING HOUSE 秋葉原 電動自転車レンタル,2023-06-30,금,7.8,8,205936
5514,Otsuka Town Hotel,2023-06-30,금,7.5,8,185859
5515,HOTEL LiVEMAX Nihonbashi Hakozaki,2023-06-30,금,6.5,6,153255
5516,HOTEL PARK SIDE,2023-06-30,금,3.0,3,142239
5517,REIMI MONDO,2023-06-30,금,5.3,5,139395
5518,akihabara marutomo hotel,2023-06-30,금,6.4,6,179383
5519,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 40485v,2023-06-30,금,7.2,7,179383
5520,TORA HOTEL Tokyo Ueno 寅ホテル 上野 D,2023-06-30,금,6.8,7,517234
5521,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 14225v,2023-06-30,금,7.0,7,331221
5522,HOTEL LiVEMAX Ikebukuro Ekimae,2023-06-30,금,6.9,7,324597
5523,HOTEL LiVEMAX Asakusabashi-Ekimae,2023-06-30,금,6.2,6,598467
5524,MIMARU TOKYO UENO OKACHIMACHI,2023-06-30,금,9.2,9,598467
5525,HOTEL LiVEMAX Tokyo Bakurocho,2023-06-30,금,7.6,8,1264350
