index,Date,Day,Airline,Departure time,Departure airport,Arrival time,Arrival airport,Flight time,Price
1875,2023-07-22,토,일본항공,12,GMP,14,HND,02:10:00,348300
1876,2023-07-22,토,아시아나항공,8,GMP,10,HND,02:05:00,357100
1877,2023-07-22,토,아시아나항공,19,GMP,22,HND,02:10:00,357100
1878,2023-07-22,토,아시아나항공,15,GMP,17,HND,02:05:00,357100
1879,2023-07-22,토,대한항공,16,GMP,18,HND,02:15:00,387800
1880,2023-07-22,토,대한항공,18,GMP,21,HND,02:20:00,387800
1881,2023-07-22,토,대한항공,9,GMP,11,HND,02:10:00,387800
1882,2023-07-22,토,일본항공,18,GMP,21,HND,02:20:00,402400
1883,2023-07-22,토,일본항공,9,GMP,11,HND,02:10:00,402400
1884,2023-07-22,토,일본항공,16,GMP,18,HND,02:15:00,402400
1885,2023-07-22,토,대한항공,19,GMP,21,HND,02:10:00,403200
1886,2023-07-22,토,대한항공,12,GMP,14,HND,02:10:00,403200
1887,2023-07-22,토,대한항공,7,GMP,9,HND,02:05:00,403200
1888,2023-07-22,토,ANA항공,8,GMP,10,HND,02:05:00,413200
1889,2023-07-22,토,ANA항공,19,GMP,22,HND,02:10:00,413200
1890,2023-07-22,토,ANA항공,15,GMP,17,HND,02:05:00,413200
1891,2023-07-22,토,아시아나항공,19,GMP,22,HND,02:20:00,427700
1892,2023-07-22,토,아시아나항공,12,GMP,15,HND,02:15:00,532700
1893,2023-07-22,토,아시아나항공,17,GMP,19,HND,02:15:00,549200
1894,2023-07-23,일,일본항공,7,GMP,9,HND,02:05:00,331100
1895,2023-07-23,일,ANA항공,17,GMP,19,HND,02:15:00,329600
1896,2023-07-23,일,ANA항공,19,GMP,22,HND,02:20:00,329600
1897,2023-07-23,일,ANA항공,12,GMP,15,HND,02:15:00,329600
1898,2023-07-23,일,일본항공,12,GMP,14,HND,02:10:00,348300
1899,2023-07-23,일,아시아나항공,8,GMP,10,HND,02:05:00,357100
1900,2023-07-23,일,아시아나항공,15,GMP,17,HND,02:05:00,357100
1901,2023-07-23,일,아시아나항공,19,GMP,22,HND,02:10:00,357100
1902,2023-07-23,일,일본항공,19,GMP,21,HND,02:10:00,362700
1903,2023-07-23,일,대한항공,9,GMP,11,HND,02:10:00,387800
1904,2023-07-23,일,대한항공,18,GMP,21,HND,02:20:00,387800
1905,2023-07-23,일,대한항공,16,GMP,18,HND,02:15:00,387800
1906,2023-07-23,일,일본항공,16,GMP,18,HND,02:15:00,402400
1907,2023-07-23,일,대한항공,7,GMP,9,HND,02:05:00,402400
1908,2023-07-23,일,일본항공,18,GMP,21,HND,02:20:00,402400
1909,2023-07-23,일,대한항공,12,GMP,14,HND,02:10:00,402400
1910,2023-07-23,일,일본항공,9,GMP,11,HND,02:10:00,402400
1911,2023-07-23,일,ANA항공,8,GMP,10,HND,02:05:00,413200
1912,2023-07-23,일,ANA항공,19,GMP,22,HND,02:10:00,413200
1913,2023-07-23,일,ANA항공,15,GMP,17,HND,02:05:00,413200
1914,2023-07-23,일,아시아나항공,12,GMP,15,HND,02:15:00,549200
1915,2023-07-23,일,아시아나항공,17,GMP,19,HND,02:15:00,549200
1916,2023-07-23,일,아시아나항공,19,GMP,22,HND,02:20:00,549200
1917,2023-07-24,월,일본항공,7,GMP,9,HND,02:05:00,331100
1918,2023-07-24,월,ANA항공,12,GMP,15,HND,02:15:00,329600
1919,2023-07-24,월,ANA항공,19,GMP,22,HND,02:20:00,329600
1920,2023-07-24,월,ANA항공,17,GMP,19,HND,02:15:00,329600
1921,2023-07-24,월,일본항공,12,GMP,14,HND,02:10:00,348300
1922,2023-07-24,월,일본항공,19,GMP,21,HND,02:10:00,348300
1923,2023-07-24,월,아시아나항공,19,GMP,22,HND,02:10:00,357100
1924,2023-07-24,월,아시아나항공,8,GMP,10,HND,02:05:00,357100
1925,2023-07-24,월,아시아나항공,15,GMP,17,HND,02:05:00,357100
1926,2023-07-24,월,대한항공,9,GMP,11,HND,02:10:00,387800
1927,2023-07-24,월,대한항공,18,GMP,21,HND,02:20:00,387800
1928,2023-07-24,월,대한항공,16,GMP,18,HND,02:15:00,387800
1929,2023-07-24,월,일본항공,16,GMP,18,HND,02:15:00,402400
1930,2023-07-24,월,일본항공,18,GMP,21,HND,02:20:00,402400
1931,2023-07-24,월,일본항공,9,GMP,11,HND,02:10:00,402400
1932,2023-07-24,월,대한항공,19,GMP,21,HND,02:10:00,403200
1933,2023-07-24,월,대한항공,12,GMP,14,HND,02:10:00,403200
1934,2023-07-24,월,대한항공,7,GMP,9,HND,02:05:00,403200
1935,2023-07-24,월,ANA항공,15,GMP,17,HND,02:05:00,413200
1936,2023-07-24,월,ANA항공,8,GMP,10,HND,02:05:00,413200
1937,2023-07-24,월,ANA항공,19,GMP,22,HND,02:10:00,413200
1938,2023-07-24,월,아시아나항공,19,GMP,22,HND,02:20:00,427700
1939,2023-07-24,월,아시아나항공,17,GMP,19,HND,02:15:00,549200
1940,2023-07-24,월,아시아나항공,12,GMP,15,HND,02:15:00,549200
1941,2023-07-25,화,일본항공,19,GMP,21,HND,02:10:00,331100
1942,2023-07-25,화,일본항공,7,GMP,9,HND,02:05:00,331100
1943,2023-07-25,화,ANA항공,19,GMP,22,HND,02:20:00,329600
1944,2023-07-25,화,ANA항공,12,GMP,15,HND,02:15:00,329600
1945,2023-07-25,화,ANA항공,17,GMP,19,HND,02:15:00,329600
1946,2023-07-25,화,일본항공,12,GMP,14,HND,02:10:00,348300
1947,2023-07-25,화,아시아나항공,15,GMP,17,HND,02:05:00,357100
1948,2023-07-25,화,아시아나항공,19,GMP,22,HND,02:10:00,357100
1949,2023-07-25,화,아시아나항공,8,GMP,10,HND,02:05:00,357100
1950,2023-07-25,화,대한항공,18,GMP,21,HND,02:20:00,387800
1951,2023-07-25,화,대한항공,16,GMP,18,HND,02:15:00,387800
1952,2023-07-25,화,대한항공,9,GMP,11,HND,02:10:00,387800
1953,2023-07-25,화,일본항공,16,GMP,18,HND,02:15:00,402400
1954,2023-07-25,화,일본항공,9,GMP,11,HND,02:10:00,402400
1955,2023-07-25,화,일본항공,18,GMP,21,HND,02:20:00,402400
1956,2023-07-25,화,대한항공,7,GMP,9,HND,02:05:00,403200
1957,2023-07-25,화,대한항공,12,GMP,14,HND,02:10:00,403200
1958,2023-07-25,화,대한항공,19,GMP,21,HND,02:10:00,403200
1959,2023-07-25,화,ANA항공,19,GMP,22,HND,02:10:00,413200
1960,2023-07-25,화,ANA항공,8,GMP,10,HND,02:05:00,413200
1961,2023-07-25,화,ANA항공,15,GMP,17,HND,02:05:00,413200
1962,2023-07-25,화,아시아나항공,19,GMP,22,HND,02:20:00,427700
1963,2023-07-25,화,아시아나항공,12,GMP,15,HND,02:15:00,532700
1964,2023-07-25,화,아시아나항공,17,GMP,19,HND,02:15:00,549200
1965,2023-07-26,수,일본항공,7,GMP,9,HND,02:05:00,331100
1966,2023-07-26,수,일본항공,19,GMP,21,HND,02:10:00,331100
1967,2023-07-26,수,ANA항공,17,GMP,19,HND,02:15:00,329600
1968,2023-07-26,수,ANA항공,12,GMP,15,HND,02:15:00,329600
1969,2023-07-26,수,ANA항공,19,GMP,22,HND,02:20:00,329600
1970,2023-07-26,수,일본항공,12,GMP,14,HND,02:10:00,348300
1971,2023-07-26,수,아시아나항공,8,GMP,10,HND,02:05:00,357100
1972,2023-07-26,수,아시아나항공,19,GMP,22,HND,02:10:00,357100
1973,2023-07-26,수,아시아나항공,15,GMP,17,HND,02:05:00,357100
1974,2023-07-26,수,대한항공,9,GMP,11,HND,02:10:00,387800
1975,2023-07-26,수,대한항공,16,GMP,18,HND,02:15:00,387800
1976,2023-07-26,수,대한항공,18,GMP,21,HND,02:20:00,387800
1977,2023-07-26,수,일본항공,9,GMP,11,HND,02:10:00,402400
1978,2023-07-26,수,일본항공,18,GMP,21,HND,02:20:00,402400
1979,2023-07-26,수,일본항공,16,GMP,18,HND,02:15:00,402400
1980,2023-07-26,수,대한항공,12,GMP,14,HND,02:10:00,403200
1981,2023-07-26,수,대한항공,7,GMP,9,HND,02:05:00,403200
1982,2023-07-26,수,대한항공,19,GMP,21,HND,02:10:00,403200
1983,2023-07-26,수,ANA항공,8,GMP,10,HND,02:05:00,413200
1984,2023-07-26,수,ANA항공,15,GMP,17,HND,02:05:00,413200
1985,2023-07-26,수,ANA항공,19,GMP,22,HND,02:10:00,413200
1986,2023-07-26,수,아시아나항공,19,GMP,22,HND,02:20:00,427700
1987,2023-07-26,수,아시아나항공,17,GMP,19,HND,02:15:00,549200
1988,2023-07-26,수,아시아나항공,12,GMP,15,HND,02:15:00,549200
1989,2023-07-27,목,일본항공,7,GMP,9,HND,02:05:00,331100
1990,2023-07-27,목,일본항공,19,GMP,21,HND,02:10:00,331100
1991,2023-07-27,목,ANA항공,12,GMP,15,HND,02:15:00,329600
1992,2023-07-27,목,ANA항공,19,GMP,22,HND,02:20:00,329600
1993,2023-07-27,목,ANA항공,17,GMP,19,HND,02:15:00,329600
1994,2023-07-27,목,일본항공,12,GMP,14,HND,02:10:00,348300
1995,2023-07-27,목,아시아나항공,8,GMP,10,HND,02:05:00,357100
1996,2023-07-27,목,아시아나항공,19,GMP,22,HND,02:10:00,357100
1997,2023-07-27,목,아시아나항공,15,GMP,17,HND,02:05:00,357100
1998,2023-07-27,목,대한항공,18,GMP,21,HND,02:20:00,387800
1999,2023-07-27,목,대한항공,9,GMP,11,HND,02:10:00,387800
2000,2023-07-27,목,대한항공,16,GMP,18,HND,02:15:00,387800
2001,2023-07-27,목,일본항공,16,GMP,18,HND,02:15:00,402400
2002,2023-07-27,목,일본항공,18,GMP,21,HND,02:20:00,402400
2003,2023-07-27,목,일본항공,9,GMP,11,HND,02:10:00,402400
2004,2023-07-27,목,대한항공,19,GMP,21,HND,02:10:00,403200
2005,2023-07-27,목,대한항공,12,GMP,14,HND,02:10:00,403200
2006,2023-07-27,목,대한항공,7,GMP,9,HND,02:05:00,403200
2007,2023-07-27,목,ANA항공,15,GMP,17,HND,02:05:00,413200
2008,2023-07-27,목,ANA항공,19,GMP,22,HND,02:10:00,413200
2009,2023-07-27,목,ANA항공,8,GMP,10,HND,02:05:00,413200
2010,2023-07-27,목,아시아나항공,19,GMP,22,HND,02:20:00,427700
2011,2023-07-27,목,아시아나항공,17,GMP,19,HND,02:15:00,427700
2012,2023-07-27,목,아시아나항공,12,GMP,15,HND,02:15:00,549200
2013,2023-07-28,금,일본항공,19,GMP,21,HND,02:10:00,331100
2014,2023-07-28,금,일본항공,7,GMP,9,HND,02:05:00,331100
2015,2023-07-28,금,ANA항공,19,GMP,22,HND,02:20:00,329600
2016,2023-07-28,금,ANA항공,17,GMP,19,HND,02:15:00,329600
2017,2023-07-28,금,일본항공,12,GMP,14,HND,02:10:00,348300
2018,2023-07-28,금,ANA항공,12,GMP,15,HND,02:15:00,347300
2019,2023-07-28,금,아시아나항공,19,GMP,22,HND,02:10:00,357100
2020,2023-07-28,금,아시아나항공,8,GMP,10,HND,02:05:00,357100
2021,2023-07-28,금,아시아나항공,15,GMP,17,HND,02:05:00,357100
2022,2023-07-28,금,대한항공,18,GMP,21,HND,02:20:00,387800
2023,2023-07-28,금,대한항공,16,GMP,18,HND,02:15:00,387800
2024,2023-07-28,금,대한항공,9,GMP,11,HND,02:10:00,387800
2025,2023-07-28,금,일본항공,9,GMP,11,HND,02:10:00,402400
2026,2023-07-28,금,일본항공,16,GMP,18,HND,02:15:00,402400
2027,2023-07-28,금,대한항공,7,GMP,9,HND,02:05:00,402400
2028,2023-07-28,금,일본항공,18,GMP,21,HND,02:20:00,402400
2029,2023-07-28,금,대한항공,19,GMP,21,HND,02:10:00,402400
2030,2023-07-28,금,대한항공,12,GMP,14,HND,02:10:00,402400
2031,2023-07-28,금,ANA항공,19,GMP,22,HND,02:10:00,413200
2032,2023-07-28,금,ANA항공,8,GMP,10,HND,02:05:00,413200
2033,2023-07-28,금,ANA항공,15,GMP,17,HND,02:05:00,413200
2034,2023-07-28,금,아시아나항공,19,GMP,22,HND,02:20:00,427700
2035,2023-07-28,금,아시아나항공,17,GMP,19,HND,02:15:00,549200
2036,2023-07-28,금,아시아나항공,12,GMP,15,HND,02:15:00,549200
2037,2023-07-29,토,일본항공,7,GMP,9,HND,02:05:00,331100
2038,2023-07-29,토,일본항공,19,GMP,21,HND,02:10:00,331100
2039,2023-07-29,토,ANA항공,19,GMP,22,HND,02:20:00,329600
2040,2023-07-29,토,ANA항공,17,GMP,19,HND,02:15:00,329600
2041,2023-07-29,토,일본항공,12,GMP,14,HND,02:10:00,348300
2042,2023-07-29,토,ANA항공,12,GMP,15,HND,02:15:00,347300
2043,2023-07-29,토,아시아나항공,19,GMP,22,HND,02:10:00,357100
2044,2023-07-29,토,아시아나항공,8,GMP,10,HND,02:05:00,357100
2045,2023-07-29,토,아시아나항공,15,GMP,17,HND,02:05:00,357100
2046,2023-07-29,토,대한항공,16,GMP,18,HND,02:15:00,387800
2047,2023-07-29,토,대한항공,9,GMP,11,HND,02:10:00,387800
2048,2023-07-29,토,대한항공,18,GMP,21,HND,02:20:00,387800
2049,2023-07-29,토,일본항공,18,GMP,21,HND,02:20:00,402400
2050,2023-07-29,토,대한항공,12,GMP,14,HND,02:10:00,402400
2051,2023-07-29,토,대한항공,19,GMP,21,HND,02:10:00,402400
2052,2023-07-29,토,일본항공,9,GMP,11,HND,02:10:00,402400
2053,2023-07-29,토,일본항공,16,GMP,18,HND,02:15:00,402400
2054,2023-07-29,토,대한항공,7,GMP,9,HND,02:05:00,402400
2055,2023-07-29,토,ANA항공,8,GMP,10,HND,02:05:00,413200
2056,2023-07-29,토,ANA항공,19,GMP,22,HND,02:10:00,413200
2057,2023-07-29,토,ANA항공,15,GMP,17,HND,02:05:00,413200
2058,2023-07-29,토,아시아나항공,19,GMP,22,HND,02:20:00,427700
2059,2023-07-29,토,아시아나항공,17,GMP,19,HND,02:15:00,549200
2060,2023-07-29,토,아시아나항공,12,GMP,15,HND,02:15:00,549200
2061,2023-07-30,일,일본항공,7,GMP,9,HND,02:05:00,331100
2062,2023-07-30,일,ANA항공,17,GMP,19,HND,02:15:00,329600
2063,2023-07-30,일,ANA항공,12,GMP,15,HND,02:15:00,329600
2064,2023-07-30,일,ANA항공,19,GMP,22,HND,02:20:00,329600
2065,2023-07-30,일,일본항공,12,GMP,14,HND,02:10:00,348300
2066,2023-07-30,일,아시아나항공,15,GMP,17,HND,02:05:00,357100
2067,2023-07-30,일,아시아나항공,8,GMP,10,HND,02:05:00,357100
2068,2023-07-30,일,아시아나항공,19,GMP,22,HND,02:10:00,357100
2069,2023-07-30,일,일본항공,19,GMP,21,HND,02:10:00,362700
2070,2023-07-30,일,대한항공,16,GMP,18,HND,02:15:00,387800
2071,2023-07-30,일,대한항공,18,GMP,21,HND,02:20:00,387800
2072,2023-07-30,일,대한항공,9,GMP,11,HND,02:10:00,387800
2073,2023-07-30,일,일본항공,9,GMP,11,HND,02:10:00,402400
2074,2023-07-30,일,대한항공,7,GMP,9,HND,02:05:00,402400
2075,2023-07-30,일,일본항공,18,GMP,21,HND,02:20:00,402400
2076,2023-07-30,일,일본항공,16,GMP,18,HND,02:15:00,402400
2077,2023-07-30,일,대한항공,12,GMP,14,HND,02:10:00,402400
2078,2023-07-30,일,ANA항공,19,GMP,22,HND,02:10:00,413200
2079,2023-07-30,일,ANA항공,15,GMP,17,HND,02:05:00,413200
2080,2023-07-30,일,ANA항공,8,GMP,10,HND,02:05:00,413200
2081,2023-07-30,일,아시아나항공,12,GMP,15,HND,02:15:00,549200
2082,2023-07-30,일,아시아나항공,17,GMP,19,HND,02:15:00,549200
2083,2023-07-30,일,아시아나항공,19,GMP,22,HND,02:20:00,549200
2084,2023-07-31,월,일본항공,7,GMP,9,HND,02:05:00,331100
2085,2023-07-31,월,일본항공,19,GMP,21,HND,02:10:00,331100
2086,2023-07-31,월,ANA항공,19,GMP,22,HND,02:20:00,329600
2087,2023-07-31,월,ANA항공,17,GMP,19,HND,02:15:00,329600
2088,2023-07-31,월,일본항공,12,GMP,14,HND,02:10:00,348300
2089,2023-07-31,월,ANA항공,12,GMP,15,HND,02:15:00,347300
2090,2023-07-31,월,아시아나항공,8,GMP,10,HND,02:05:00,357100
2091,2023-07-31,월,아시아나항공,15,GMP,17,HND,02:05:00,357100
2092,2023-07-31,월,아시아나항공,19,GMP,22,HND,02:10:00,357100
2093,2023-07-31,월,대한항공,16,GMP,18,HND,02:15:00,387800
2094,2023-07-31,월,대한항공,9,GMP,11,HND,02:10:00,387800
2095,2023-07-31,월,대한항공,18,GMP,21,HND,02:20:00,387800
2096,2023-07-31,월,일본항공,18,GMP,21,HND,02:20:00,402400
2097,2023-07-31,월,일본항공,16,GMP,18,HND,02:15:00,402400
2098,2023-07-31,월,일본항공,9,GMP,11,HND,02:10:00,402400
2099,2023-07-31,월,대한항공,19,GMP,21,HND,02:10:00,402400
2100,2023-07-31,월,대한항공,12,GMP,14,HND,02:10:00,402400
2101,2023-07-31,월,대한항공,7,GMP,9,HND,02:05:00,402400
2102,2023-07-31,월,ANA항공,19,GMP,22,HND,02:10:00,413200
2103,2023-07-31,월,ANA항공,15,GMP,17,HND,02:05:00,413200
2104,2023-07-31,월,ANA항공,8,GMP,10,HND,02:05:00,413200
2105,2023-07-31,월,아시아나항공,19,GMP,22,HND,02:20:00,427700
2106,2023-07-31,월,아시아나항공,17,GMP,19,HND,02:15:00,549200
2107,2023-07-31,월,아시아나항공,12,GMP,15,HND,02:15:00,549200
2108,2023-07-01,토,일본항공,19,HND,22,GMP,02:20:00,333400
2109,2023-07-01,토,일본항공,15,HND,18,GMP,02:20:00,333400
2110,2023-07-01,토,아시아나항공,12,HND,14,GMP,02:20:00,338300
2111,2023-07-01,토,아시아나항공,20,HND,22,GMP,02:20:00,338300
2112,2023-07-01,토,아시아나항공,9,HND,11,GMP,02:20:00,371500
2113,2023-07-01,토,아시아나항공,16,HND,18,GMP,02:25:00,401900
2114,2023-07-01,토,일본항공,8,HND,10,GMP,02:20:00,425000
2115,2023-07-01,토,대한항공,9,HND,11,GMP,02:25:00,430600
2116,2023-07-01,토,대한항공,12,HND,14,GMP,02:20:00,430600
2117,2023-07-01,토,대한항공,19,HND,22,GMP,02:20:00,430600
2118,2023-07-01,토,대한항공,19,HND,22,GMP,02:20:00,559700
2119,2023-07-01,토,대한항공,15,HND,18,GMP,02:20:00,559700
2120,2023-07-01,토,대한항공,8,HND,10,GMP,02:20:00,559700
2121,2023-07-01,토,아시아나항공,12,HND,14,GMP,02:20:00,828100
2122,2023-07-01,토,아시아나항공,8,HND,11,GMP,02:25:00,828100
2123,2023-07-01,토,일본항공,9,HND,11,GMP,02:25:00,1331800
2124,2023-07-01,토,일본항공,19,HND,22,GMP,02:20:00,1331800
2125,2023-07-01,토,일본항공,12,HND,14,GMP,02:20:00,1331800
2126,2023-07-01,토,ANA항공,8,HND,11,GMP,02:25:00,1426400
2127,2023-07-01,토,ANA항공,12,HND,14,GMP,02:20:00,1426400
2128,2023-07-01,토,ANA항공,20,HND,22,GMP,02:20:00,1426400
2129,2023-07-01,토,ANA항공,9,HND,11,GMP,02:20:00,1426400
2130,2023-07-01,토,ANA항공,16,HND,18,GMP,02:25:00,1426400
2131,2023-07-01,토,ANA항공,12,HND,14,GMP,02:20:00,1426400
2132,2023-07-02,일,아시아나항공,9,HND,11,GMP,02:20:00,306000
2133,2023-07-02,일,일본항공,19,HND,22,GMP,02:20:00,333400
2134,2023-07-02,일,아시아나항공,20,HND,22,GMP,02:20:00,338300
2135,2023-07-02,일,일본항공,8,HND,10,GMP,02:20:00,359900
2136,2023-07-02,일,일본항공,15,HND,18,GMP,02:20:00,361200
2137,2023-07-02,일,아시아나항공,12,HND,14,GMP,02:20:00,371500
2138,2023-07-02,일,대한항공,9,HND,11,GMP,02:25:00,393700
2139,2023-07-02,일,대한항공,12,HND,14,GMP,02:20:00,393700
2140,2023-07-02,일,아시아나항공,8,HND,11,GMP,02:25:00,401900
2141,2023-07-02,일,아시아나항공,12,HND,14,GMP,02:20:00,401900
2142,2023-07-02,일,대한항공,19,HND,22,GMP,02:20:00,471100
2143,2023-07-02,일,대한항공,8,HND,10,GMP,02:20:00,559700
2144,2023-07-02,일,대한항공,19,HND,22,GMP,02:20:00,559700
2145,2023-07-02,일,대한항공,15,HND,18,GMP,02:20:00,559700
2146,2023-07-02,일,아시아나항공,16,HND,18,GMP,02:25:00,828100
2147,2023-07-02,일,일본항공,12,HND,14,GMP,02:20:00,1331800
2148,2023-07-02,일,일본항공,9,HND,11,GMP,02:25:00,1331800
2149,2023-07-02,일,일본항공,19,HND,22,GMP,02:20:00,1331800
2150,2023-07-02,일,ANA항공,16,HND,18,GMP,02:25:00,1426400
2151,2023-07-02,일,ANA항공,20,HND,22,GMP,02:20:00,1426400
2152,2023-07-02,일,ANA항공,9,HND,11,GMP,02:20:00,1426400
2153,2023-07-02,일,ANA항공,12,HND,14,GMP,02:20:00,1426400
2154,2023-07-02,일,ANA항공,8,HND,11,GMP,02:25:00,1426400
2155,2023-07-02,일,ANA항공,12,HND,14,GMP,02:20:00,1426400
2156,2023-07-03,월,아시아나항공,9,HND,11,GMP,02:20:00,302166
2157,2023-07-03,월,아시아나항공,20,HND,22,GMP,02:20:00,302166
2158,2023-07-03,월,일본항공,15,HND,18,GMP,02:20:00,333400
2159,2023-07-03,월,일본항공,19,HND,22,GMP,02:20:00,333400
2160,2023-07-03,월,아시아나항공,12,HND,14,GMP,02:20:00,338300
2161,2023-07-03,월,일본항공,8,HND,10,GMP,02:20:00,359900
2162,2023-07-03,월,대한항공,12,HND,14,GMP,02:20:00,393700
2163,2023-07-03,월,대한항공,19,HND,22,GMP,02:20:00,393700
2164,2023-07-03,월,대한항공,9,HND,11,GMP,02:25:00,393700
2165,2023-07-03,월,아시아나항공,16,HND,18,GMP,02:25:00,401900
2166,2023-07-03,월,대한항공,8,HND,10,GMP,02:20:00,559700
2167,2023-07-03,월,대한항공,15,HND,18,GMP,02:20:00,559700
2168,2023-07-03,월,대한항공,19,HND,22,GMP,02:20:00,559700
2169,2023-07-03,월,아시아나항공,8,HND,11,GMP,02:25:00,609500
2170,2023-07-03,월,아시아나항공,12,HND,14,GMP,02:20:00,828100
2171,2023-07-03,월,일본항공,12,HND,14,GMP,02:20:00,1331800
2172,2023-07-03,월,일본항공,9,HND,11,GMP,02:25:00,1331800
2173,2023-07-03,월,일본항공,19,HND,22,GMP,02:20:00,1331800
2174,2023-07-03,월,ANA항공,12,HND,14,GMP,02:20:00,1426400
2175,2023-07-03,월,ANA항공,12,HND,14,GMP,02:20:00,1426400
2176,2023-07-03,월,ANA항공,16,HND,18,GMP,02:25:00,1426400
2177,2023-07-03,월,ANA항공,20,HND,22,GMP,02:20:00,1426400
2178,2023-07-03,월,ANA항공,8,HND,11,GMP,02:25:00,1426400
2179,2023-07-03,월,ANA항공,9,HND,11,GMP,02:20:00,1426400
2180,2023-07-04,화,아시아나항공,9,HND,11,GMP,02:20:00,302166
2181,2023-07-04,화,아시아나항공,20,HND,22,GMP,02:20:00,302166
2182,2023-07-04,화,아시아나항공,12,HND,14,GMP,02:20:00,302166
2183,2023-07-04,화,일본항공,19,HND,22,GMP,02:20:00,333400
2184,2023-07-04,화,일본항공,15,HND,18,GMP,02:20:00,333400
2185,2023-07-04,화,일본항공,8,HND,10,GMP,02:20:00,359900
2186,2023-07-04,화,대한항공,9,HND,11,GMP,02:25:00,393700
2187,2023-07-04,화,대한항공,12,HND,14,GMP,02:20:00,393700
2188,2023-07-04,화,대한항공,19,HND,22,GMP,02:20:00,393700
2189,2023-07-04,화,아시아나항공,12,HND,14,GMP,02:20:00,401900
2190,2023-07-04,화,아시아나항공,8,HND,11,GMP,02:25:00,401900
2191,2023-07-04,화,아시아나항공,16,HND,18,GMP,02:25:00,401900
2192,2023-07-04,화,대한항공,15,HND,18,GMP,02:20:00,559700
2193,2023-07-04,화,대한항공,19,HND,22,GMP,02:20:00,559700
2194,2023-07-04,화,대한항공,8,HND,10,GMP,02:20:00,559700
2195,2023-07-04,화,일본항공,19,HND,22,GMP,02:20:00,1331800
2196,2023-07-04,화,일본항공,12,HND,14,GMP,02:20:00,1331800
2197,2023-07-04,화,일본항공,9,HND,11,GMP,02:25:00,1331800
2198,2023-07-04,화,ANA항공,12,HND,14,GMP,02:20:00,1426400
2199,2023-07-04,화,ANA항공,16,HND,18,GMP,02:25:00,1426400
2200,2023-07-04,화,ANA항공,8,HND,11,GMP,02:25:00,1426400
2201,2023-07-04,화,ANA항공,12,HND,14,GMP,02:20:00,1426400
2202,2023-07-04,화,ANA항공,9,HND,11,GMP,02:20:00,1426400
2203,2023-07-04,화,ANA항공,20,HND,22,GMP,02:20:00,1426400
2204,2023-07-05,수,아시아나항공,20,HND,22,GMP,02:20:00,306000
